Time Interval,Day,SpecialEvent,Weather,People Count
04-01-2024 09:10,Thursday,FALSE,Sunny,159
04-01-2024 09:20,Thursday,FALSE,Rainy,93
04-01-2024 09:30,Thursday,FALSE,Sunny,193
04-01-2024 09:40,Thursday,FALSE,Sunny,194
04-01-2024 09:50,Thursday,FALSE,Cloudy,129
04-01-2024 10:00,Thursday,FALSE,Cloudy,35
04-01-2024 10:10,Thursday,FALSE,Sunny,65
04-01-2024 10:20,Thursday,FALSE,Sunny,44
04-01-2024 10:30,Thursday,FALSE,Rainy,37
04-01-2024 10:40,Thursday,FALSE,Cloudy,35
04-01-2024 10:50,Thursday,FALSE,Rainy,31
04-01-2024 11:00,Thursday,FALSE,Sunny,37
04-01-2024 11:10,Thursday,FALSE,Rainy,33
04-01-2024 11:20,Thursday,FALSE,Sunny,70
04-01-2024 11:30,Thursday,FALSE,Sunny,52
04-01-2024 11:40,Thursday,FALSE,Sunny,74
04-01-2024 11:50,Thursday,FALSE,Sunny,74
04-01-2024 12:00,Thursday,FALSE,Rainy,21
04-01-2024 12:10,Thursday,FALSE,Rainy,37
04-01-2024 12:20,Thursday,FALSE,Cloudy,62
04-01-2024 12:30,Thursday,FALSE,Cloudy,38
04-01-2024 12:40,Thursday,FALSE,Cloudy,50
04-01-2024 12:50,Thursday,FALSE,Rainy,34
04-01-2024 13:00,Thursday,FALSE,Sunny,64
04-01-2024 13:10,Thursday,FALSE,Sunny,75
04-01-2024 13:20,Thursday,FALSE,Sunny,54
04-01-2024 13:30,Thursday,FALSE,Sunny,31
04-01-2024 13:40,Thursday,FALSE,Cloudy,71
04-01-2024 13:50,Thursday,FALSE,Sunny,43
04-01-2024 14:00,Thursday,FALSE,Cloudy,48
04-01-2024 14:10,Thursday,FALSE,Sunny,61
04-01-2024 14:20,Thursday,FALSE,Rainy,36
04-01-2024 14:30,Thursday,FALSE,Sunny,63
04-01-2024 14:40,Thursday,FALSE,Sunny,37
04-01-2024 14:50,Thursday,FALSE,Rainy,41
04-01-2024 15:00,Thursday,FALSE,Rainy,41
04-01-2024 15:10,Thursday,FALSE,Sunny,43
04-01-2024 15:20,Thursday,FALSE,Sunny,55
04-01-2024 15:30,Thursday,FALSE,Cloudy,57
04-01-2024 15:40,Thursday,FALSE,Rainy,34
04-01-2024 15:50,Thursday,FALSE,Cloudy,41
04-01-2024 16:00,Thursday,FALSE,Cloudy,42
04-01-2024 16:10,Thursday,FALSE,Rainy,19
04-01-2024 16:20,Thursday,FALSE,Rainy,45
04-01-2024 16:30,Thursday,FALSE,Cloudy,37
04-01-2024 16:40,Thursday,FALSE,Cloudy,64
04-01-2024 16:50,Thursday,FALSE,Cloudy,41
04-01-2024 17:00,Thursday,FALSE,Sunny,208
04-01-2024 17:10,Thursday,FALSE,Rainy,93
04-01-2024 17:20,Thursday,FALSE,Sunny,212
04-01-2024 17:30,Thursday,FALSE,Sunny,195
04-01-2024 17:40,Thursday,FALSE,Cloudy,167
04-01-2024 17:50,Thursday,FALSE,Rainy,110
04-01-2024 18:00,Thursday,FALSE,Sunny,183
04-01-2024 18:10,Thursday,FALSE,Cloudy,186
04-01-2024 18:20,Thursday,FALSE,Sunny,216
04-01-2024 18:30,Thursday,FALSE,Rainy,102
04-01-2024 18:40,Thursday,FALSE,Rainy,102
04-01-2024 18:50,Thursday,FALSE,Cloudy,165
04-01-2024 19:00,Thursday,FALSE,Cloudy,16
04-01-2024 19:10,Thursday,FALSE,Cloudy,11
04-01-2024 19:20,Thursday,FALSE,Sunny,12
04-01-2024 19:30,Thursday,FALSE,Cloudy,12
04-01-2024 19:40,Thursday,FALSE,Sunny,14
04-01-2024 19:50,Thursday,FALSE,Sunny,12
04-01-2024 20:00,Thursday,FALSE,Rainy,24
04-01-2024 20:10,Thursday,FALSE,Sunny,18
04-01-2024 20:20,Thursday,FALSE,Cloudy,18
04-01-2024 20:30,Thursday,FALSE,Cloudy,16
04-01-2024 20:40,Thursday,FALSE,Sunny,34
04-01-2024 20:50,Thursday,FALSE,Cloudy,25
04-01-2024 21:00,Thursday,FALSE,Sunny,36
04-01-2024 21:10,Thursday,FALSE,Cloudy,15
04-01-2024 21:20,Thursday,FALSE,Cloudy,18
04-01-2024 21:30,Thursday,FALSE,Rainy,19
04-01-2024 21:40,Thursday,FALSE,Sunny,29
04-01-2024 21:50,Thursday,FALSE,Cloudy,18
04-01-2024 22:00,Thursday,FALSE,Rainy,15
04-01-2024 22:10,Thursday,FALSE,Cloudy,22
04-01-2024 22:20,Thursday,FALSE,Sunny,14
04-01-2024 22:30,Thursday,FALSE,Cloudy,38
04-01-2024 22:40,Thursday,FALSE,Rainy,19
04-01-2024 22:50,Thursday,FALSE,Sunny,34
04-01-2024 23:00,Thursday,FALSE,Sunny,10
04-01-2024 23:10,Thursday,FALSE,Cloudy,10
04-01-2024 23:20,Thursday,FALSE,Rainy,10
04-01-2024 23:30,Thursday,FALSE,Cloudy,18
04-01-2024 23:40,Thursday,FALSE,Cloudy,13
04-01-2024 23:50,Thursday,FALSE,Cloudy,13
05-01-2024 00:00,Friday,FALSE,Rainy,10
05-01-2024 00:10,Friday,FALSE,Rainy,14
05-01-2024 00:20,Friday,FALSE,Rainy,13
05-01-2024 00:30,Friday,FALSE,Sunny,10
05-01-2024 00:40,Friday,FALSE,Cloudy,12
05-01-2024 00:50,Friday,FALSE,Sunny,10
05-01-2024 01:00,Friday,FALSE,Sunny,12
05-01-2024 01:10,Friday,FALSE,Sunny,10
05-01-2024 01:20,Friday,FALSE,Rainy,15
05-01-2024 01:30,Friday,FALSE,Cloudy,13
05-01-2024 01:40,Friday,FALSE,Cloudy,12
05-01-2024 01:50,Friday,FALSE,Cloudy,17
05-01-2024 02:00,Friday,FALSE,Cloudy,15
05-01-2024 02:10,Friday,FALSE,Cloudy,10
05-01-2024 02:20,Friday,FALSE,Cloudy,10
05-01-2024 02:30,Friday,FALSE,Sunny,13
05-01-2024 02:40,Friday,FALSE,Rainy,10
05-01-2024 02:50,Friday,FALSE,Rainy,10
05-01-2024 03:00,Friday,FALSE,Cloudy,10
05-01-2024 03:10,Friday,FALSE,Cloudy,10
05-01-2024 03:20,Friday,FALSE,Sunny,10
05-01-2024 03:30,Friday,FALSE,Sunny,11
05-01-2024 03:40,Friday,FALSE,Rainy,10
05-01-2024 03:50,Friday,FALSE,Sunny,13
05-01-2024 04:00,Friday,FALSE,Rainy,11
05-01-2024 04:10,Friday,FALSE,Cloudy,15
05-01-2024 04:20,Friday,FALSE,Cloudy,10
05-01-2024 04:30,Friday,FALSE,Cloudy,10
05-01-2024 04:40,Friday,FALSE,Rainy,10
05-01-2024 04:50,Friday,FALSE,Cloudy,20
05-01-2024 05:00,Friday,FALSE,Cloudy,13
05-01-2024 05:10,Friday,FALSE,Sunny,14
05-01-2024 05:20,Friday,FALSE,Cloudy,18
05-01-2024 05:30,Friday,FALSE,Sunny,10
05-01-2024 05:40,Friday,FALSE,Sunny,10
05-01-2024 05:50,Friday,FALSE,Cloudy,16
05-01-2024 06:00,Friday,FALSE,Sunny,10
05-01-2024 06:10,Friday,FALSE,Rainy,12
05-01-2024 06:20,Friday,FALSE,Sunny,10
05-01-2024 06:30,Friday,FALSE,Cloudy,11
05-01-2024 06:40,Friday,FALSE,Rainy,12
05-01-2024 06:50,Friday,FALSE,Sunny,11
05-01-2024 07:00,Friday,FALSE,Rainy,14
05-01-2024 07:10,Friday,FALSE,Cloudy,15
05-01-2024 07:20,Friday,FALSE,Rainy,10
05-01-2024 07:30,Friday,FALSE,Cloudy,21
05-01-2024 07:40,Friday,FALSE,Rainy,10
05-01-2024 07:50,Friday,FALSE,Sunny,10
05-01-2024 08:00,Friday,FALSE,Rainy,81
05-01-2024 08:10,Friday,FALSE,Sunny,178
05-01-2024 08:20,Friday,FALSE,Sunny,182
05-01-2024 08:30,Friday,FALSE,Rainy,93
05-01-2024 08:40,Friday,FALSE,Cloudy,158
05-01-2024 08:50,Friday,FALSE,Sunny,199
05-01-2024 09:00,Friday,FALSE,Cloudy,156
05-01-2024 09:10,Friday,FALSE,Sunny,165
05-01-2024 09:20,Friday,FALSE,Rainy,82
05-01-2024 09:30,Friday,FALSE,Cloudy,138
05-01-2024 09:40,Friday,FALSE,Cloudy,136
05-01-2024 09:50,Friday,FALSE,Sunny,165
05-01-2024 10:00,Friday,FALSE,Sunny,63
05-01-2024 10:10,Friday,FALSE,Cloudy,57
05-01-2024 10:20,Friday,FALSE,Sunny,63
05-01-2024 10:30,Friday,FALSE,Sunny,60
05-01-2024 10:40,Friday,FALSE,Cloudy,41
05-01-2024 10:50,Friday,FALSE,Cloudy,53
05-01-2024 11:00,Friday,FALSE,Rainy,29
05-01-2024 11:10,Friday,FALSE,Sunny,35
05-01-2024 11:20,Friday,FALSE,Rainy,21
05-01-2024 11:30,Friday,FALSE,Cloudy,59
05-01-2024 11:40,Friday,FALSE,Sunny,74
05-01-2024 11:50,Friday,FALSE,Sunny,39
05-01-2024 12:00,Friday,FALSE,Sunny,58
05-01-2024 12:10,Friday,FALSE,Rainy,37
05-01-2024 12:20,Friday,FALSE,Cloudy,57
05-01-2024 12:30,Friday,FALSE,Cloudy,56
05-01-2024 12:40,Friday,FALSE,Sunny,58
05-01-2024 12:50,Friday,FALSE,Cloudy,56
05-01-2024 13:00,Friday,FALSE,Cloudy,72
05-01-2024 13:10,Friday,FALSE,Cloudy,65
05-01-2024 13:20,Friday,FALSE,Sunny,30
05-01-2024 13:30,Friday,FALSE,Sunny,38
05-01-2024 13:40,Friday,FALSE,Cloudy,37
05-01-2024 13:50,Friday,FALSE,Rainy,34
05-01-2024 14:00,Friday,FALSE,Cloudy,68
05-01-2024 14:10,Friday,FALSE,Cloudy,62
05-01-2024 14:20,Friday,FALSE,Rainy,33
05-01-2024 14:30,Friday,FALSE,Sunny,37
05-01-2024 14:40,Friday,FALSE,Sunny,74
05-01-2024 14:50,Friday,FALSE,Rainy,28
05-01-2024 15:00,Friday,FALSE,Rainy,36
05-01-2024 15:10,Friday,FALSE,Rainy,36
05-01-2024 15:20,Friday,FALSE,Sunny,66
05-01-2024 15:30,Friday,FALSE,Sunny,66
05-01-2024 15:40,Friday,FALSE,Rainy,24
05-01-2024 15:50,Friday,FALSE,Sunny,33
05-01-2024 16:00,Friday,FALSE,Cloudy,68
05-01-2024 16:10,Friday,FALSE,Cloudy,50
05-01-2024 16:20,Friday,FALSE,Cloudy,51
05-01-2024 16:30,Friday,FALSE,Rainy,41
05-01-2024 16:40,Friday,FALSE,Rainy,40
05-01-2024 16:50,Friday,FALSE,Cloudy,37
05-01-2024 17:00,Friday,FALSE,Cloudy,172
05-01-2024 17:10,Friday,FALSE,Cloudy,167
05-01-2024 17:20,Friday,FALSE,Cloudy,184
05-01-2024 17:30,Friday,FALSE,Rainy,112
05-01-2024 17:40,Friday,FALSE,Rainy,113
05-01-2024 17:50,Friday,FALSE,Sunny,206
05-01-2024 18:00,Friday,FALSE,Cloudy,146
05-01-2024 18:10,Friday,FALSE,Cloudy,148
05-01-2024 18:20,Friday,FALSE,Cloudy,171
05-01-2024 18:30,Friday,FALSE,Cloudy,154
05-01-2024 18:40,Friday,FALSE,Sunny,200
05-01-2024 18:50,Friday,FALSE,Cloudy,178
05-01-2024 19:00,Friday,FALSE,Cloudy,12
05-01-2024 19:10,Friday,FALSE,Cloudy,16
05-01-2024 19:20,Friday,FALSE,Cloudy,14
05-01-2024 19:30,Friday,FALSE,Sunny,10
05-01-2024 19:40,Friday,FALSE,Cloudy,13
05-01-2024 19:50,Friday,FALSE,Sunny,11
05-01-2024 20:00,Friday,FALSE,Cloudy,27
05-01-2024 20:10,Friday,FALSE,Cloudy,36
05-01-2024 20:20,Friday,FALSE,Cloudy,23
05-01-2024 20:30,Friday,FALSE,Sunny,16
05-01-2024 20:40,Friday,FALSE,Rainy,10
05-01-2024 20:50,Friday,FALSE,Sunny,11
05-01-2024 21:00,Friday,FALSE,Rainy,18
05-01-2024 21:10,Friday,FALSE,Cloudy,34
05-01-2024 21:20,Friday,FALSE,Cloudy,26
05-01-2024 21:30,Friday,FALSE,Rainy,21
05-01-2024 21:40,Friday,FALSE,Rainy,18
05-01-2024 21:50,Friday,FALSE,Rainy,15
05-01-2024 22:00,Friday,FALSE,Cloudy,17
05-01-2024 22:10,Friday,FALSE,Rainy,28
05-01-2024 22:20,Friday,FALSE,Cloudy,14
05-01-2024 22:30,Friday,FALSE,Cloudy,26
05-01-2024 22:40,Friday,FALSE,Cloudy,32
05-01-2024 22:50,Friday,FALSE,Sunny,37
05-01-2024 23:00,Friday,FALSE,Rainy,12
05-01-2024 23:10,Friday,FALSE,Rainy,11
05-01-2024 23:20,Friday,FALSE,Rainy,12
05-01-2024 23:30,Friday,FALSE,Cloudy,13
05-01-2024 23:40,Friday,FALSE,Sunny,10
05-01-2024 23:50,Friday,FALSE,Rainy,13
06-01-2024 00:00,Saturday,FALSE,Cloudy,11
06-01-2024 00:10,Saturday,FALSE,Cloudy,16
06-01-2024 00:20,Saturday,FALSE,Cloudy,14
06-01-2024 00:30,Saturday,FALSE,Sunny,10
06-01-2024 00:40,Saturday,FALSE,Rainy,11
06-01-2024 00:50,Saturday,FALSE,Rainy,10
06-01-2024 01:00,Saturday,FALSE,Cloudy,12
06-01-2024 01:10,Saturday,FALSE,Rainy,15
06-01-2024 01:20,Saturday,FALSE,Rainy,10
06-01-2024 01:30,Saturday,FALSE,Sunny,14
06-01-2024 01:40,Saturday,FALSE,Cloudy,15
06-01-2024 01:50,Saturday,FALSE,Sunny,15
06-01-2024 02:00,Saturday,FALSE,Rainy,16
06-01-2024 02:10,Saturday,FALSE,Rainy,10
06-01-2024 02:20,Saturday,FALSE,Rainy,10
06-01-2024 02:30,Saturday,FALSE,Rainy,15
06-01-2024 02:40,Saturday,FALSE,Sunny,14
06-01-2024 02:50,Saturday,FALSE,Sunny,10
06-01-2024 03:00,Saturday,FALSE,Sunny,10
06-01-2024 03:10,Saturday,FALSE,Sunny,10
06-01-2024 03:20,Saturday,FALSE,Rainy,10
06-01-2024 03:30,Saturday,FALSE,Rainy,13
06-01-2024 03:40,Saturday,FALSE,Rainy,10
06-01-2024 03:50,Saturday,FALSE,Cloudy,11
06-01-2024 04:00,Saturday,FALSE,Rainy,15
06-01-2024 04:10,Saturday,FALSE,Rainy,10
06-01-2024 04:20,Saturday,FALSE,Cloudy,15
06-01-2024 04:30,Saturday,FALSE,Rainy,10
06-01-2024 04:40,Saturday,FALSE,Sunny,10
06-01-2024 04:50,Saturday,FALSE,Cloudy,16
06-01-2024 05:00,Saturday,FALSE,Sunny,15
06-01-2024 05:10,Saturday,FALSE,Cloudy,10
06-01-2024 05:20,Saturday,FALSE,Sunny,12
06-01-2024 05:30,Saturday,FALSE,Sunny,15
06-01-2024 05:40,Saturday,FALSE,Cloudy,17
06-01-2024 05:50,Saturday,FALSE,Rainy,13
06-01-2024 06:00,Saturday,FALSE,Sunny,10
06-01-2024 06:10,Saturday,FALSE,Rainy,15
06-01-2024 06:20,Saturday,FALSE,Rainy,10
06-01-2024 06:30,Saturday,FALSE,Rainy,10
06-01-2024 06:40,Saturday,FALSE,Sunny,10
06-01-2024 06:50,Saturday,FALSE,Cloudy,16
06-01-2024 07:00,Saturday,FALSE,Cloudy,15
06-01-2024 07:10,Saturday,FALSE,Cloudy,17
06-01-2024 07:20,Saturday,FALSE,Sunny,10
06-01-2024 07:30,Saturday,FALSE,Rainy,10
06-01-2024 07:40,Saturday,FALSE,Rainy,15
06-01-2024 07:50,Saturday,FALSE,Rainy,13
06-01-2024 08:00,Saturday,FALSE,Cloudy,162
06-01-2024 08:10,Saturday,FALSE,Sunny,174
06-01-2024 08:20,Saturday,FALSE,Cloudy,157
06-01-2024 08:30,Saturday,FALSE,Cloudy,158
06-01-2024 08:40,Saturday,FALSE,Cloudy,158
06-01-2024 08:50,Saturday,FALSE,Sunny,171
06-01-2024 09:00,Saturday,FALSE,Sunny,186
06-01-2024 09:10,Saturday,FALSE,Cloudy,143
06-01-2024 09:20,Saturday,FALSE,Cloudy,131
06-01-2024 09:30,Saturday,FALSE,Cloudy,131
06-01-2024 09:40,Saturday,FALSE,Cloudy,157
06-01-2024 09:50,Saturday,FALSE,Cloudy,158
06-01-2024 10:00,Saturday,FALSE,Rainy,44
06-01-2024 10:10,Saturday,FALSE,Sunny,64
06-01-2024 10:20,Saturday,FALSE,Rainy,18
06-01-2024 10:30,Saturday,FALSE,Rainy,37
06-01-2024 10:40,Saturday,FALSE,Cloudy,33
06-01-2024 10:50,Saturday,FALSE,Rainy,37
06-01-2024 11:00,Saturday,FALSE,Rainy,26
06-01-2024 11:10,Saturday,FALSE,Sunny,33
06-01-2024 11:20,Saturday,FALSE,Cloudy,67
06-01-2024 11:30,Saturday,FALSE,Sunny,54
06-01-2024 11:40,Saturday,FALSE,Cloudy,56
06-01-2024 11:50,Saturday,FALSE,Cloudy,55
06-01-2024 12:00,Saturday,FALSE,Sunny,51
06-01-2024 12:10,Saturday,FALSE,Cloudy,40
06-01-2024 12:20,Saturday,FALSE,Cloudy,60
06-01-2024 12:30,Saturday,FALSE,Rainy,46
06-01-2024 12:40,Saturday,FALSE,Cloudy,63
06-01-2024 12:50,Saturday,FALSE,Rainy,45
06-01-2024 13:00,Saturday,FALSE,Sunny,70
06-01-2024 13:10,Saturday,FALSE,Sunny,58
06-01-2024 13:20,Saturday,FALSE,Sunny,67
06-01-2024 13:30,Saturday,FALSE,Rainy,24
06-01-2024 13:40,Saturday,FALSE,Rainy,30
06-01-2024 13:50,Saturday,FALSE,Sunny,80
06-01-2024 14:00,Saturday,FALSE,Cloudy,58
06-01-2024 14:10,Saturday,FALSE,Cloudy,28
06-01-2024 14:20,Saturday,FALSE,Rainy,43
06-01-2024 14:30,Saturday,FALSE,Sunny,38
06-01-2024 14:40,Saturday,FALSE,Rainy,23
06-01-2024 14:50,Saturday,FALSE,Rainy,30
06-01-2024 15:00,Saturday,FALSE,Rainy,42
06-01-2024 15:10,Saturday,FALSE,Sunny,42
06-01-2024 15:20,Saturday,FALSE,Rainy,32
06-01-2024 15:30,Saturday,FALSE,Rainy,45
06-01-2024 15:40,Saturday,FALSE,Cloudy,35
06-01-2024 15:50,Saturday,FALSE,Sunny,78
06-01-2024 16:00,Saturday,FALSE,Cloudy,40
06-01-2024 16:10,Saturday,FALSE,Sunny,74
06-01-2024 16:20,Saturday,FALSE,Sunny,61
06-01-2024 16:30,Saturday,FALSE,Cloudy,58
06-01-2024 16:40,Saturday,FALSE,Cloudy,47
06-01-2024 16:50,Saturday,FALSE,Cloudy,54
06-01-2024 17:00,Saturday,FALSE,Cloudy,161
06-01-2024 17:10,Saturday,FALSE,Sunny,194
06-01-2024 17:20,Saturday,FALSE,Rainy,110
06-01-2024 17:30,Saturday,FALSE,Sunny,220
06-01-2024 17:40,Saturday,FALSE,Rainy,104
06-01-2024 17:50,Saturday,FALSE,Cloudy,161
06-01-2024 18:00,Saturday,FALSE,Sunny,208
06-01-2024 18:10,Saturday,FALSE,Rainy,104
06-01-2024 18:20,Saturday,FALSE,Sunny,187
06-01-2024 18:30,Saturday,FALSE,Cloudy,179
06-01-2024 18:40,Saturday,FALSE,Rainy,119
06-01-2024 18:50,Saturday,FALSE,Sunny,216
06-01-2024 19:00,Saturday,FALSE,Rainy,10
06-01-2024 19:10,Saturday,FALSE,Cloudy,11
06-01-2024 19:20,Saturday,FALSE,Rainy,13
06-01-2024 19:30,Saturday,FALSE,Cloudy,15
06-01-2024 19:40,Saturday,FALSE,Sunny,10
06-01-2024 19:50,Saturday,FALSE,Sunny,10
06-01-2024 20:00,Saturday,FALSE,Rainy,26
06-01-2024 20:10,Saturday,FALSE,Cloudy,19
06-01-2024 20:20,Saturday,FALSE,Cloudy,29
06-01-2024 20:30,Saturday,FALSE,Sunny,32
06-01-2024 20:40,Saturday,FALSE,Sunny,23
06-01-2024 20:50,Saturday,FALSE,Cloudy,18
06-01-2024 21:00,Saturday,FALSE,Rainy,11
06-01-2024 21:10,Saturday,FALSE,Rainy,21
06-01-2024 21:20,Saturday,FALSE,Cloudy,38
06-01-2024 21:30,Saturday,FALSE,Sunny,39
06-01-2024 21:40,Saturday,FALSE,Sunny,23
06-01-2024 21:50,Saturday,FALSE,Sunny,15
06-01-2024 22:00,Saturday,FALSE,Cloudy,27
06-01-2024 22:10,Saturday,FALSE,Sunny,21
06-01-2024 22:20,Saturday,FALSE,Rainy,15
06-01-2024 22:30,Saturday,FALSE,Rainy,23
06-01-2024 22:40,Saturday,FALSE,Cloudy,25
06-01-2024 22:50,Saturday,FALSE,Cloudy,26
06-01-2024 23:00,Saturday,FALSE,Rainy,10
06-01-2024 23:10,Saturday,FALSE,Rainy,16
06-01-2024 23:20,Saturday,FALSE,Rainy,12
06-01-2024 23:30,Saturday,FALSE,Cloudy,16
06-01-2024 23:40,Saturday,FALSE,Cloudy,14
06-01-2024 23:50,Saturday,FALSE,Cloudy,13
07-01-2024 00:00,Sunday,FALSE,Sunny,10
07-01-2024 00:10,Sunday,FALSE,Sunny,10
07-01-2024 00:20,Sunday,FALSE,Rainy,11
07-01-2024 00:30,Sunday,FALSE,Cloudy,15
07-01-2024 00:40,Sunday,FALSE,Rainy,10
07-01-2024 00:50,Sunday,FALSE,Rainy,13
07-01-2024 01:00,Sunday,FALSE,Cloudy,17
07-01-2024 01:10,Sunday,FALSE,Cloudy,17
07-01-2024 01:20,Sunday,FALSE,Rainy,10
07-01-2024 01:30,Sunday,FALSE,Cloudy,13
07-01-2024 01:40,Sunday,FALSE,Sunny,10
07-01-2024 01:50,Sunday,FALSE,Cloudy,13
07-01-2024 02:00,Sunday,FALSE,Sunny,15
07-01-2024 02:10,Sunday,FALSE,Rainy,14
07-01-2024 02:20,Sunday,FALSE,Cloudy,14
07-01-2024 02:30,Sunday,FALSE,Cloudy,12
07-01-2024 02:40,Sunday,FALSE,Cloudy,17
07-01-2024 02:50,Sunday,FALSE,Cloudy,16
07-01-2024 03:00,Sunday,FALSE,Sunny,13
07-01-2024 03:10,Sunday,FALSE,Cloudy,10
07-01-2024 03:20,Sunday,FALSE,Rainy,10
07-01-2024 03:30,Sunday,FALSE,Sunny,12
07-01-2024 03:40,Sunday,FALSE,Cloudy,16
07-01-2024 03:50,Sunday,FALSE,Sunny,13
07-01-2024 04:00,Sunday,FALSE,Sunny,10
07-01-2024 04:10,Sunday,FALSE,Sunny,10
07-01-2024 04:20,Sunday,FALSE,Sunny,11
07-01-2024 04:30,Sunday,FALSE,Rainy,13
07-01-2024 04:40,Sunday,FALSE,Cloudy,16
07-01-2024 04:50,Sunday,FALSE,Cloudy,17
07-01-2024 05:00,Sunday,FALSE,Cloudy,13
07-01-2024 05:10,Sunday,FALSE,Sunny,10
07-01-2024 05:20,Sunday,FALSE,Rainy,16
07-01-2024 05:30,Sunday,FALSE,Cloudy,10
07-01-2024 05:40,Sunday,FALSE,Cloudy,10
07-01-2024 05:50,Sunday,FALSE,Rainy,11
07-01-2024 06:00,Sunday,FALSE,Sunny,10
07-01-2024 06:10,Sunday,FALSE,Rainy,10
07-01-2024 06:20,Sunday,FALSE,Sunny,13
07-01-2024 06:30,Sunday,FALSE,Sunny,10
07-01-2024 06:40,Sunday,FALSE,Cloudy,14
07-01-2024 06:50,Sunday,FALSE,Sunny,10
07-01-2024 07:00,Sunday,FALSE,Cloudy,16
07-01-2024 07:10,Sunday,FALSE,Cloudy,14
07-01-2024 07:20,Sunday,FALSE,Sunny,13
07-01-2024 07:30,Sunday,FALSE,Rainy,14
07-01-2024 07:40,Sunday,FALSE,Sunny,10
07-01-2024 07:50,Sunday,FALSE,Rainy,10
07-01-2024 08:00,Sunday,FALSE,Cloudy,121
07-01-2024 08:10,Sunday,FALSE,Rainy,80
07-01-2024 08:20,Sunday,FALSE,Rainy,103
07-01-2024 08:30,Sunday,FALSE,Rainy,98
07-01-2024 08:40,Sunday,FALSE,Cloudy,148
07-01-2024 08:50,Sunday,FALSE,Rainy,89
07-01-2024 09:00,Sunday,FALSE,Sunny,179
07-01-2024 09:10,Sunday,FALSE,Cloudy,136
07-01-2024 09:20,Sunday,FALSE,Cloudy,154
07-01-2024 09:30,Sunday,FALSE,Cloudy,148
07-01-2024 09:40,Sunday,FALSE,Sunny,170
07-01-2024 09:50,Sunday,FALSE,Sunny,194
07-01-2024 10:00,Sunday,FALSE,Sunny,51
07-01-2024 10:10,Sunday,FALSE,Cloudy,41
07-01-2024 10:20,Sunday,FALSE,Cloudy,63
07-01-2024 10:30,Sunday,FALSE,Cloudy,46
07-01-2024 10:40,Sunday,FALSE,Rainy,30
07-01-2024 10:50,Sunday,FALSE,Rainy,27
07-01-2024 11:00,Sunday,FALSE,Rainy,49
07-01-2024 11:10,Sunday,FALSE,Sunny,33
07-01-2024 11:20,Sunday,FALSE,Rainy,37
07-01-2024 11:30,Sunday,FALSE,Sunny,54
07-01-2024 11:40,Sunday,FALSE,Rainy,21
07-01-2024 11:50,Sunday,FALSE,Rainy,46
07-01-2024 12:00,Sunday,FALSE,Sunny,38
07-01-2024 12:10,Sunday,FALSE,Cloudy,47
07-01-2024 12:20,Sunday,FALSE,Cloudy,68
07-01-2024 12:30,Sunday,FALSE,Rainy,37
07-01-2024 12:40,Sunday,FALSE,Cloudy,37
07-01-2024 12:50,Sunday,FALSE,Rainy,35
07-01-2024 13:00,Sunday,FALSE,Cloudy,53
07-01-2024 13:10,Sunday,FALSE,Rainy,30
07-01-2024 13:20,Sunday,FALSE,Rainy,27
07-01-2024 13:30,Sunday,FALSE,Cloudy,50
07-01-2024 13:40,Sunday,FALSE,Sunny,35
07-01-2024 13:50,Sunday,FALSE,Rainy,30
07-01-2024 14:00,Sunday,FALSE,Sunny,33
07-01-2024 14:10,Sunday,FALSE,Sunny,57
07-01-2024 14:20,Sunday,FALSE,Rainy,42
07-01-2024 14:30,Sunday,FALSE,Cloudy,31
07-01-2024 14:40,Sunday,FALSE,Cloudy,42
07-01-2024 14:50,Sunday,FALSE,Rainy,38
07-01-2024 15:00,Sunday,FALSE,Cloudy,42
07-01-2024 15:10,Sunday,FALSE,Rainy,47
07-01-2024 15:20,Sunday,FALSE,Sunny,62
07-01-2024 15:30,Sunday,FALSE,Rainy,29
07-01-2024 15:40,Sunday,FALSE,Sunny,49
07-01-2024 15:50,Sunday,FALSE,Cloudy,37
07-01-2024 16:00,Sunday,FALSE,Sunny,33
07-01-2024 16:10,Sunday,FALSE,Sunny,71
07-01-2024 16:20,Sunday,FALSE,Sunny,79
07-01-2024 16:30,Sunday,FALSE,Cloudy,63
07-01-2024 16:40,Sunday,FALSE,Rainy,33
07-01-2024 16:50,Sunday,FALSE,Sunny,56
07-01-2024 17:00,Sunday,FALSE,Rainy,118
07-01-2024 17:10,Sunday,FALSE,Cloudy,178
07-01-2024 17:20,Sunday,FALSE,Rainy,115
07-01-2024 17:30,Sunday,FALSE,Sunny,183
07-01-2024 17:40,Sunday,FALSE,Cloudy,179
07-01-2024 17:50,Sunday,FALSE,Cloudy,177
07-01-2024 18:00,Sunday,FALSE,Sunny,192
07-01-2024 18:10,Sunday,FALSE,Sunny,200
07-01-2024 18:20,Sunday,FALSE,Rainy,100
07-01-2024 18:30,Sunday,FALSE,Cloudy,157
07-01-2024 18:40,Sunday,FALSE,Rainy,107
07-01-2024 18:50,Sunday,FALSE,Sunny,200
07-01-2024 19:00,Sunday,FALSE,Cloudy,16
07-01-2024 19:10,Sunday,FALSE,Rainy,15
07-01-2024 19:20,Sunday,FALSE,Rainy,10
07-01-2024 19:30,Sunday,FALSE,Sunny,15
07-01-2024 19:40,Sunday,FALSE,Cloudy,13
07-01-2024 19:50,Sunday,FALSE,Sunny,10
